,Year,Artist,Track,Length,Genre,Date Entered Rankings,Date Peaked,Days to Peak,Total Weeks,Week,Rank
5447,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,84,24,18,20.0
5448,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,70,20,18,24.0
5449,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,56,18,18,100.0
5450,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,77,20,18,30.0
5451,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,91,31,18,16.0
5452,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,28,20,18,92.0
5453,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,70,22,18,25.0
5454,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,105,22,18,16.0
5455,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,42,20,18,81.0
5456,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,77,21,18,20.0
5457,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,28,20,18,65.0
5458,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,21,18,18,96.0
5459,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,105,26,18,19.0
5460,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,77,20,18,33.0
5461,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,56,20,18,62.0
5462,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,98,21,18,30.0
5465,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,28,20,18,90.0
5466,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,91,20,18,33.0
5467,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,105,27,18,24.0
5468,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,49,20,18,44.0
5471,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,77,22,18,34.0
5474,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,63,24,18,34.0
5475,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,84,20,18,50.0
5476,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,84,18,18,93.0
5477,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,70,21,18,41.0
5478,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,21,20,18,33.0
5479,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,77,20,18,43.0
5480,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,91,20,18,71.0
5481,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,63,20,18,50.0
5483,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,49,20,18,63.0
5484,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,63,24,18,26.0
5485,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,77,20,18,93.0
5486,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,70,20,18,82.0
5488,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,63,20,18,68.0
5490,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,63,20,18,46.0
5491,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,42,20,18,73.0
5492,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,133,26,18,32.0
5493,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,70,20,18,65.0
5494,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,56,21,18,42.0
5495,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,63,20,18,56.0
5496,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,56,20,18,53.0
5497,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,105,22,18,31.0
5498,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,56,20,18,68.0
5501,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,84,20,18,59.0
5502,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,49,20,18,76.0
5504,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,63,21,18,41.0
5505,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,35,20,18,97.0
5507,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,77,20,18,49.0
5508,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,63,20,18,84.0
5509,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,70,20,18,60.0
5511,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,70,20,18,51.0
5512,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,84,20,18,49.0
5513,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,77,20,18,43.0
5514,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,77,20,18,54.0
5515,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,91,20,18,60.0
5516,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,35,20,18,84.0
5519,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,49,20,18,84.0
5520,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,70,20,18,74.0
5521,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,63,20,18,88.0
5524,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,35,20,18,67.0
5525,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,49,20,18,83.0
5527,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,63,20,18,70.0
5529,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,42,18,18,99.0
5530,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,70,19,18,86.0
5531,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,70,20,18,80.0
5532,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,91,20,18,73.0
5534,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,49,19,18,85.0
5535,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,98,20,18,65.0
5537,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,77,19,18,95.0
5538,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,56,20,18,78.0
5539,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,56,20,18,84.0
5540,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,70,20,18,99.0
5541,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,63,20,18,88.0
5542,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,63,20,18,82.0
5543,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,91,20,18,65.0
5544,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,56,20,18,94.0
5545,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,70,20,18,93.0
5547,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,56,20,18,92.0
5548,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,63,20,18,81.0
5549,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,98,20,18,66.0
5551,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,70,17,18,100.0
5552,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,56,20,18,87.0
5553,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,35,19,18,93.0
5554,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,49,19,18,96.0
5558,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,70,18,18,90.0
5559,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,35,20,18,82.0
5561,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,84,20,18,62.0
5562,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,84,20,18,89.0
5566,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,105,20,18,77.0
5568,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,77,20,18,91.0
5569,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,49,17,18,82.0
5572,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,77,20,18,99.0
5573,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,49,19,18,100.0
5575,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,63,19,18,89.0
5582,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,42,20,18,67.0
5583,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,91,19,18,100.0
5586,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,49,18,18,100.0
5588,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,126,20,18,64.0
5589,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,56,20,18,71.0
5594,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,42,20,18,90.0
5597,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,21,20,18,98.0
5606,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,56,18,18,96.0
5610,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,70,20,18,85.0
5623,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,77,19,18,89.0
5627,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,21,20,18,94.0
5633,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,7,20,18,79.0
5652,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,35,20,18,95.0
5677,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,70,20,18,92.0
5679,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,63,18,18,100.0
5706,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,56,28,19,1.0
5707,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,56,26,19,8.0
5708,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,98,33,19,1.0
5709,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,35,24,19,20.0
5710,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,70,21,19,23.0
5711,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,70,24,19,8.0
5712,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,84,32,19,5.0
5713,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,84,20,19,24.0
5714,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,49,26,19,9.0
5715,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,273,55,19,43.0
5716,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,84,25,19,13.0
5717,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,49,24,19,18.0
5718,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,175,41,19,7.0
5719,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,182,47,19,19.0
5720,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,91,32,19,3.0
5721,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,84,39,19,4.0
5722,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,70,20,19,82.0
5723,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,168,53,19,3.0
5724,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,105,30,19,3.0
5725,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,91,28,19,7.0
5726,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,49,37,19,12.0
5727,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,98,32,19,9.0
5728,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,42,20,19,93.0
5729,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,98,32,19,3.0
5730,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,217,53,19,18.0
5731,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,112,28,19,4.0
5732,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,77,22,19,29.0
5733,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,126,28,19,4.0
5734,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,182,44,19,11.0
5735,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,112,32,19,7.0
5736,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,77,23,19,18.0
5737,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,49,19,19,98.0
5738,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,105,27,19,11.0
5739,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,91,22,19,17.0
5740,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,91,29,19,15.0
5741,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,42,21,19,23.0
5742,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,91,27,19,14.0
5743,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,63,26,19,20.0
5744,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,63,26,19,21.0
5745,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,77,24,19,23.0
5746,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,77,27,19,11.0
5747,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,112,28,19,7.0
5748,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,77,23,19,18.0
5749,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,49,20,19,76.0
5750,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,49,20,19,56.0
5751,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,35,32,19,10.0
5752,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,315,57,19,60.0
5753,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,140,34,19,11.0
5754,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,105,21,19,21.0
5756,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,91,24,19,17.0
5757,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,49,20,19,90.0
5758,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,49,20,19,62.0
5759,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,84,21,19,36.0
5760,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,63,20,19,42.0
5761,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,77,25,19,19.0
5762,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,91,26,19,24.0
5763,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,63,21,19,29.0
5764,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,84,24,19,21.0
5765,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,70,20,19,31.0
5767,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,77,20,19,42.0
5768,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,91,31,19,17.0
5769,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,28,20,19,86.0
5770,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,70,22,19,27.0
5771,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,105,22,19,19.0
5772,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,42,20,19,94.0
5773,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,77,21,19,21.0
5774,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,28,20,19,69.0
5776,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,105,26,19,24.0
5777,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,77,20,19,41.0
5778,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,56,20,19,69.0
5779,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,98,21,19,35.0
5782,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,28,20,19,99.0
5783,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,91,20,19,45.0
5784,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,105,27,19,28.0
5785,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,49,20,19,52.0
5788,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,77,22,19,32.0
5791,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,63,24,19,31.0
5792,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,84,20,19,53.0
5794,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,70,21,19,46.0
5795,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,21,20,19,40.0
5796,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,77,20,19,56.0
5797,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,91,20,19,79.0
5798,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,63,20,19,52.0
5800,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,49,20,19,73.0
5801,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,63,24,19,25.0
5802,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,77,20,19,91.0
5803,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,70,20,19,85.0
5805,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,63,20,19,80.0
5807,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,63,20,19,51.0
5808,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,42,20,19,81.0
5809,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,133,26,19,37.0
5810,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,70,20,19,68.0
5811,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,56,21,19,44.0
5812,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,63,20,19,59.0
5813,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,56,20,19,58.0
5814,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,105,22,19,37.0
5815,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,56,20,19,79.0
5818,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,84,20,19,61.0
5819,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,49,20,19,84.0
5821,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,63,21,19,46.0
5822,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,35,20,19,98.0
5824,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,77,20,19,55.0
5825,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,63,20,19,83.0
5826,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,70,20,19,61.0
5828,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,70,20,19,52.0
5829,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,84,20,19,53.0
5830,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,77,20,19,51.0
5831,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,77,20,19,58.0
5832,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,91,20,19,68.0
5833,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,35,20,19,89.0
5836,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,49,20,19,85.0
5837,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,70,20,19,81.0
5838,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,63,20,19,89.0
5841,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,35,20,19,83.0
5842,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,49,20,19,74.0
5844,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,63,20,19,74.0
5847,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,70,19,19,92.0
5848,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,70,20,19,84.0
5849,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,91,20,19,77.0
5851,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,49,19,19,96.0
5852,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,98,20,19,72.0
5854,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,77,19,19,97.0
5855,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,56,20,19,85.0
5856,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,56,20,19,88.0
5857,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,70,20,19,99.0
5858,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,63,20,19,95.0
5859,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,63,20,19,88.0
5860,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,91,20,19,78.0
5861,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,56,20,19,94.0
5862,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,70,20,19,92.0
5863,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,210,29,19,95.0
5864,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,56,20,19,97.0
5865,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,63,20,19,85.0
5866,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,98,20,19,73.0
5869,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,56,20,19,95.0
5870,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,35,19,19,99.0
5871,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,49,19,19,93.0
5876,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,35,20,19,91.0
5878,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,84,20,19,63.0
5879,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,84,20,19,99.0
5883,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,105,20,19,83.0
5885,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,77,20,19,94.0
5886,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,49,17,19,96.0
5892,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,63,19,19,95.0
5899,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,42,20,19,73.0
5900,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,91,19,19,98.0
5905,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,126,20,19,57.0
5906,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,56,20,19,79.0
5911,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,42,20,19,87.0
5914,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,21,20,19,96.0
